path,Caption,Aesthetic_Score,caption_interaction,text
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/fz-d6FYa1I8-00:00:02.500-00:00:06.933.mp4,The video clip shows a man walking down a busy street while talking on his phone. He is wearing a shirt and tie and appears to be in a hurry.,6.26953125,No,"The video captures a bustling city street at night, bathed in the glow of neon lights and illuminated signs. The street is alive with activity, with people walking by, their figures slightly blurred, suggesting movement. The buildings towering in the background are adorned with various signs, adding to the vibrant cityscape.  In the midst of this lively scene, a man stands out. He is positioned in the foreground, his figure sharply in focus. He is dressed in a black shirt and a backpack, suggesting he might be a traveler or a commuter. In his hand, he holds a microphone, indicating that he might be a street performer or a reporter.  The man appears to be speaking into the microphone, his mouth open as if he is in the middle of a conversation or a broadcast. His stance and the microphone suggest that he is the main subject of the video, the focal point amidst the city's hustle and bustle.  The video is a snapshot of urban life, capturing the energy and dynamism of the city at night. It's a moment frozen in time, a glimpse into the rhythm and pace of city living."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/TJAfLE39ZZ8-00:00:00.000-00:01:00.800.mp4,"The video clip shows a woman wearing a suit and tie, sitting in a car and talking on the phone. The car appears to be from the 1950s era.",6.26171875,No,The video is a black and white photograph of a woman sitting in a chair. She is wearing a black dress and has a tattoo on her arm. Her hair is styled in a bob and she is looking off to the side with a serious expression. The background is blurred but appears to be an indoor setting with a window and a lamp. There are no texts or other objects in the image. The style of the photograph suggests a vintage or retro aesthetic.
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/oI6aXhowFDY-00:12:27.372-00:12:28.414.mp4,The video clip shows a group of people gathered around a campfire in the dark. They appear to be part of a Boy Scout troop and are engaged in a scavenger hunt. One of the scouts is carrying a bag and appears to be looking for something.,6.2578125,No,"The video is a dark, grainy, and somewhat blurry footage that appears to be taken at night. It shows two individuals, possibly men, in a camping setting. The person in the foreground is wearing a short-sleeved shirt with a collar, dark shorts, and a cap. He is holding a small object that looks like a badge or a medallion. The person in the background is wearing a similar outfit, but with a different badge or medallion. Both individuals are standing near a tent, and there are camping chairs and a backpack visible in the background. The lighting is dim, and the focus is not sharp, making it difficult to discern finer details. There are no visible texts or distinctive brands in the image. The style of the video suggests it might be a candid or informal recording, possibly taken during an outdoor activity or event."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/W7raJeMpyM0-00:13:53.500-00:13:58.500.mp4,The video clip shows a man wearing a white shirt and glasses who is giving a thumbs up. He is standing in front of a dark background.,6.24609375,No,"The video is a recording of a man giving a presentation or lecture. The man appears to be middle-aged, bald, and wearing glasses. He is dressed in a white shirt and is gesturing with his hands as he speaks. The background is dark, with a blurred image of a cityscape, suggesting that the event is taking place in an indoor venue. The man's expression is serious, and he seems to be addressing an audience. There are no visible texts or logos in the video. The style of the video is typical of a conference or seminar recording, with a focus on the speaker and his message."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/YBoTl0yRaYo-00:11:36.667-00:11:37.200.mp4,"The video clip shows a car racing on a dirt road. It appears to be a racing game, and the car is moving at a high speed. The video is of high quality, and the sound of the car's engine can be heard clearly.",6.23828125,No,"The video is a screenshot from a video game, specifically from the game ""Need for Speed: Heat."" The game's user interface is visible, with various icons and text elements overlaying the gameplay. The main focus of the screenshot is a white racing car with a black stripe on the side, driving on a road. The car is equipped with a roll cage and a large rear wing, suggesting it is designed for high-speed racing. The car's license plate reads ""BLAST.""  The game's user interface elements include a mini-map in the top left corner, showing the player's location and the location of other cars in the game world. There is also a ""Wanted"" level indicator, which is currently at ""0,"" indicating that the player is not currently being pursued by the police.  In the top right corner, there is a ""Crew"" icon, suggesting the player can interact with a crew or team within the game. Below this, there is a ""Race"" icon, indicating that the player can participate in a race.  The bottom right corner of the screen displays the game's user interface, which includes a ""Cars"" tab, a ""Customize"" tab, and a ""Race"" tab. There is also a ""Garage"" tab, suggesting the player can view or manage their collection of vehicles.  The game's user interface elements are in English, and the text is clear and legible. The overall style of the screenshot is realistic, with detailed graphics and a high level of visual fidelity. The game appears to be set in a stylized version of a city, with palm trees and other urban elements visible in the background."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/6KQgdqLlayo-00:00:05.133-00:00:07.400.mp4,"The video clip shows a man wearing a suit standing in front of a mirror. He appears to be looking at his reflection. The background of the video is dark, and there are no other people or objects visible in the scene.",6.23828125,No,"The video is a short film with a narrative structure. It features a man and a woman in different scenes. The man appears to be older, with gray hair, and is wearing a dark shirt. The woman is younger, with blonde hair, and is wearing a white top. They are both standing in front of a blurred background that suggests an urban setting. The man is looking directly at the camera, while the woman is looking away. There is no text visible in the video. The overall tone of the video is somber and contemplative. The lighting is dim, and the colors are muted, which adds to the melancholic atmosphere. The video does not contain any action or dialogue. The relative positions of the man and woman suggest they are in close proximity to each other, but they do not interact with each other. The video does not provide any information about their actions or intentions. The video does not contain any other objects or characters. The video does not provide any information about the location or time. The video does not contain any sound. The video does not provide any information about the weather or environment. The video does not contain any text or symbols. The video does not provide any information about the characters' thoughts or feelings. The video does not provide any information about the characters' relationships or motivations. The video does not provide any information about the characters' actions or decisions. The video does not provide any information about the characters' goals or desires. The video does not provide any information about the characters' conflicts or challenges. The video does not provide any information about the characters' victories or defeats. The video does not provide any information about the characters' growth or change. The video does not provide any information about the characters' development or progress. The video does not provide any information about the characters' experiences or emotions. The video does not provide any information about the characters' lives or stories. The video does not provide any information about the characters' world or context. The video does not provide any information about the characters' actions or interactions. The video does not provide any information about the characters' relationships or connections. The video does not provide any information about the characters' roles or responsibilities. The video does not provide any information about the characters' identities or characteristics. The video does not provide any information about the characters' personalities or traits"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/bFHcgBfZEq0-00:00:22.022-00:00:28.737.mp4,"The video clip shows a group of musicians performing on stage. They are playing various instruments, including the violin, guitar, and drums. The stage is dimly lit, and the musicians are dressed in black. The performance seems to be a part of a concert.",6.23046875,Yes,"The video is a live performance of a band playing music. The stage is dimly lit with purple and blue lights, creating a moody atmosphere. In the foreground, a person is playing a violin, their fingers moving over the strings. Behind them, another person is singing into a microphone, their mouth open as they perform. The singer is wearing a black top and has long hair. In the background, a third person is playing a guitar, their fingers strumming the strings. The band members are all focused on their performance, and there is no text visible in the video. The style of the video is a straightforward recording of a live performance, capturing the energy and emotion of the music."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/oZP2h3WIzqk-00:02:24.561-00:02:26.480.mp4,The video clip shows a group of people dancing together in a room. They appear to be having fun and enjoying each other's company. It seems to be a lively and energetic atmosphere.,6.23046875,Yes,"The video is a vibrant and energetic dance performance set in a futuristic room with a purple hue. The room is filled with mirrors that reflect the dancers and the colorful lights, creating a sense of depth and movement. The dancers, dressed in colorful outfits, are performing a choreographed routine with synchronized moves and expressions. The dance style appears to be a mix of hip-hop and contemporary, with elements of pop and street dance. The dancers are in constant motion, with their bodies twisting and turning, and their arms and legs moving in sync with the music. The background features a large screen displaying the words ""DREAM LAB"" in bold, neon letters, adding to the futuristic theme of the performance. The overall atmosphere of the video is lively and dynamic, capturing the energy and excitement of the dance performance."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/Mcuaokq3rYg-00:07:37.840-00:07:40.560.mp4,"The video clip shows a train moving along a track at night. The train appears to be traveling at a high speed as it moves through a tunnel. The tunnel is illuminated with blue lights, creating a beautiful and mysterious atmosphere.",6.21875,No,"The video is a time-lapse or motion-lapse sequence that captures the movement of a train traveling at night. The perspective is from the side of the train, looking out towards the front, and the camera is mounted on the train itself. The train is moving on tracks that are illuminated by artificial lights, creating a streaking effect as the train moves at high speed. The background is a blur of lights, suggesting an urban environment, possibly a cityscape. The colors in the video are predominantly cool tones of blue and purple, with the lights from the train and the environment creating a contrast. There are no visible texts or distinctive markings that provide additional context or information about the location or the train. The style of the video is realistic, with a focus on capturing the motion and speed of the train's journey."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/K_xTet06SUo-00:02:03.924-00:02:04.958.mp4,The video clip shows a group of musicians playing instruments in a room. One of the musicians is playing the drums while the others are playing the guitar. The room appears to be dimly lit.,6.20703125,Yes,"The video is a dynamic and colorful scene set in a traditional Japanese room. The room is filled with various objects, including a drum set, a guitar, and a keyboard, all of which are being played by different individuals. The players are dressed in traditional Japanese clothing, adding to the cultural ambiance of the scene.  In the foreground, a man is seen playing a drum set, his hands moving swiftly over the drums. Behind him, a woman is playing a guitar, her fingers strumming the strings. To the right, another man is playing a keyboard, his hands dancing over the keys.  The room itself is richly decorated, with traditional Japanese artwork adorning the walls. The floor is covered in tatami mats, and a large window allows natural light to flood into the room. The overall atmosphere is one of lively music and cultural celebration."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/pTAp2x5cv2M-00:00:30.964-00:00:35.702.mp4,The video clip shows a young boy wearing an apron dancing in a classroom. He is wearing a backpack and appears to be having fun while dancing.,6.19921875,No,"The video is a vlog-style video featuring a young man with blonde hair, wearing a white t-shirt with a graphic on the front, black suspenders, and a black apron. He is seated at a desk in what appears to be a classroom setting, with other students visible in the background. The man is speaking in Korean and appears to be in the middle of a conversation or explanation, as he gestures with his hands and makes facial expressions. The lighting in the room is bright, and the camera is positioned at a slight angle to the man, capturing him from the chest up. There are no visible texts or logos in the image. The style of the video suggests it is a personal or educational video, possibly related to a cooking or DIY project, given the apron and the context of the classroom."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/XiExWaq6CZ8-00:15:57.623-00:16:08.759.mp4,The video clip shows a person stirring a pot of stew. The stew appears to be a rich and flavorful dish.,6.19921875,No,"The video is a close-up shot of a person cooking a meal. The individual is holding a large metal pot with a ladle in their hand, stirring the contents of the pot. The pot contains a dark-colored liquid, which appears to be a stew or soup. The person is wearing a black apron and has their face blurred out, so their identity is not visible. The background is out of focus, but it seems to be a kitchen setting with other cooking utensils and ingredients visible. There are no texts or distinctive markings on the pot or the ladle. The style of the video is a real-life cooking demonstration, likely intended to show the process of preparing a meal."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/47mXvBb92G8-00:01:54.800-00:01:58.800.mp4,The video clip shows a person pouring orange juice into a bowl filled with colorful sprinkles. The person then scoops up some of the orange juice and mixes it with the sprinkles in the bowl.,6.1953125,No,"The video is a close-up, step-by-step tutorial on preparing a dish. It shows a person's hands in focus, holding a yellow measuring cup and a blue bowl. The person is pouring a yellow liquid, presumably mustard, into the bowl. The bowl is filled with a mixture of ingredients, including what appears to be breadcrumbs and possibly other seasonings. The person is using a spoon to stir the mixture in the bowl. The background is blurred, but it seems to be a kitchen setting. The video does not contain any text. The person's actions suggest that they are in the process of preparing a meal, possibly a dish that involves breadcrumbs and mustard. The focus is on the hands and the bowl, with the background being out of focus. The video does not contain any other objects or people. The person's actions are the main focus of the video. The video does not contain any text or dialogue. The video is a tutorial on preparing a dish, and it is presented in a step-by-step manner. The person's actions are clear and easy to follow. The video does not contain any other objects or people. The person's actions are the main focus of the video. The video does not contain any text or dialogue. The video is a tutorial on preparing a dish, and it is presented in a step-by-step manner. The person's actions are clear and easy to follow. The video does not contain any other objects or people. The person's actions are the main focus of the video. The video does not contain any text or dialogue. The video is a tutorial on preparing a dish, and it is presented in a step-by-step manner. The person's actions are clear and easy to follow. The video does not contain any other objects or people. The person's actions are the main focus of the video. The video does not contain any text or dialogue. The video is a tutorial on preparing a dish, and it is presented in a step-by-step manner. The person's actions are clear and easy to follow. The video does not contain any other objects or people. The person's actions are the main focus of the video. The video does not contain any"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/UStJG_E0IiE-00:01:40.801-00:01:44.805.mp4,The video clip shows a woman wearing a colorful kimono and dancing in a beautiful garden. She is dressed in a traditional Japanese costume and appears to be having a good time.,6.18359375,No,"The video is a 3D animation featuring a woman in a vibrant, colorful dress with a pattern of red, yellow, and blue. She has long, curly hair and is wearing a headscarf. The woman is dancing and appears to be in motion, with her arms and legs spread out in a dynamic pose. She is set against a backdrop that includes a wooden structure with a thatched roof and a pathway leading into the distance. The background is lush with greenery and trees.  Overlaying the image are several text elements. At the top, in a bold, white font, the text reads ""For Your Glory."" Below this, in a smaller white font, it says ""change it."" The text is superimposed on the image, making it a part of the visual content. The style of the animation is cartoonish and seems to be designed for a younger audience or for use in a children's program. The overall tone of the video is cheerful and upbeat, with the woman's dance and the bright colors contributing to this atmosphere."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/0zvjoNg5mBY-00:04:52.417-00:04:53.460.mp4,The video clip shows a female singer performing on stage with a microphone in her hand. She is wearing a green shirt and appears to be singing into the microphone.,6.18359375,No,The video is a live performance of a song by a female singer. The singer is wearing a green and white outfit with a patterned shirt and a skirt. She has long hair and is holding a microphone in her right hand. The stage has a colorful lighting setup with purple and blue lights. The singer is standing in front of a large screen that displays a blurred image of a cityscape. The singer is singing with her eyes closed and appears to be in the middle of the performance. There are no visible texts or logos in the video. The style of the video is a typical concert or live performance video.
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/n-_qaB7FOy4-00:02:14.067-00:02:16.833.mp4,The video clip shows a woman wearing glasses and standing in front of a mirror. She appears to be smiling and posing for the camera.,6.18359375,No,"The video is a close-up of a young woman with long black hair and glasses. She is wearing a brown sweater and is standing in front of a blurred background that suggests an indoor setting. The woman appears to be speaking, as indicated by the subtitles in the video. The subtitles are in Korean and are displayed in white text against a black background. The woman's expression is neutral, and she is looking directly at the camera. The overall style of the video is straightforward and appears to be a personal or informational video, possibly related to beauty or fashion, given the context of the subtitles."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/jNqGXswNB_4-00:02:04.160-00:02:07.440.mp4,The video clip shows a woman holding a watermelon and making funny faces at the camera. She seems to be having a good time and enjoying herself.,6.1796875,No,"The video is a short, vibrant, and colorful clip featuring a woman in a grocery store. She is standing in front of a fruit stand, holding a watermelon in her hands. The watermelon has a face drawn on it, giving it a playful and lively appearance. The woman is wearing a red top and has a headband on, adding a pop of color to her outfit.  She is looking directly at the camera, her expression one of surprise or excitement. Her mouth is slightly open, as if she's about to say something. The background of the video is filled with various fruits and vegetables, creating a lively and colorful atmosphere.  The video also contains text that reads ""WATERMELON"", which is likely related to the content of the video. The text is clear and easy to read, standing out against the colorful background.  Overall, the video seems to be promoting watermelon, possibly as a healthy and refreshing fruit option. The woman's enthusiastic expression and the playful face drawn on the watermelon suggest a fun and lighthearted approach to the subject. The use of color and movement in the video further enhances its appeal and energy."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/0AW_2p8ZlUs-00:03:06.486-00:03:16.763.mp4,The video clip shows a man wearing a hard hat and standing in a factory. He is talking to the camera and gesturing with his hands. It appears to be a promotional video for the factory.,6.17578125,No,"The video is a promotional or informational piece, likely from a Japanese company, given the text and the style of the video. It features a man in a factory setting, wearing a hard hat and a high-visibility vest, which suggests he is a worker or a manager in the facility. He is standing in front of a large piece of machinery, which appears to be a conveyor belt system. The man is gesturing with his hands as he speaks, indicating that he is explaining something.  At the top of the video, there is a red banner with white text that reads ""新製品紹介,"" which translates to ""New Product Introduction"" in English. This suggests that the video is about a new product or technology being introduced by the company. The background of the video is blurred, but it looks like an industrial environment with machinery and equipment.  The man is speaking in Japanese, and there are English subtitles overlaying the video. The subtitles provide a translation of what the man is saying, although the specific content of his speech is not described. The overall tone of the video is professional and informative, aimed at providing viewers with information about the new product or technology."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/QD6020LaknY-00:00:46.113-00:00:47.447.mp4,The video clip shows two men wearing helmets and masks. One of them is wearing a yellow shirt and the other is wearing a red shirt. They are standing in a room and appear to be having fun.,6.16015625,Yes,"The video is a short, dynamic clip featuring a young man in the center, who appears to be in a playful or energetic mood. He is wearing a red t-shirt with a graphic design on the front, which includes a bird and some text. The man is also wearing a red helmet with a faceguard, suggesting he might be engaged in a sport or activity that requires safety gear. His arms are raised in a triumphant or celebratory gesture, and he is smiling broadly, with his mouth open as if he is shouting or cheering.  The background is a simple, nondescript setting with a concrete wall and a window, which is blurred, indicating movement or a focus on the subject in the foreground. There is another person visible in the background, but only a portion of their body is shown, and they are not the main focus of the video.  The style of the video is casual and informal, with a focus on the man's expression and body language, which convey a sense of joy and excitement. The lighting is bright, and the colors are vivid, which adds to the lively atmosphere of the scene. There are no visible texts or logos that provide additional context or information about the setting or the man's activities. The video does not contain any explicit content or branding, and it appears to be a personal or amateur recording rather than a professional production."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/QMGSa4AsLss-00:12:13.267-00:12:31.800.mp4,"The video clip shows a man standing on the side of the road, wearing glasses and a tie. He appears to be waiting for something or someone. There are no other people or objects visible in the video.",6.16015625,No,"The video is a vlog-style video featuring a man standing outdoors. The man appears to be of East Asian descent and is wearing glasses, a light-colored shirt, and dark pants. He has short hair and is standing in front of a tree with his hands clasped together. The background shows a city street with buildings and a bus in the distance. The lighting suggests it is daytime. There are no visible texts or logos in the video. The man seems to be speaking, but the audio is not clear enough to transcribe the content of his speech. The video has a candid and personal feel, typical of vlogs where the individual is sharing their experiences or thoughts."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/4JSjJERFNEI-00:06:32.700-00:06:36.967.mp4,"The video clip shows a man wearing a mask and playing a drum. He is playing the drum with his hands while wearing a mask. The drum he is playing is a large one, and he seems to be enjoying himself while playing it.",6.15625,No,"The video is a short, vertical clip featuring a young boy practicing taiko drumming. The boy is wearing a black tank top and a red headband, and he is focused on playing the drums. The taiko drums are large and round, with a visible tensioning mechanism. The setting appears to be an indoor space with a high ceiling, and there are other taiko drums in the background. The video has a watermark or logo in the upper right corner, which includes Japanese characters and a red circle with a white checkmark inside. The style of the video is candid and seems to capture a moment of the boy's practice. There is no text overlay on the video."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/G2aEBCksC_o-00:04:32.700-00:04:34.233.mp4,The video clip shows a man dressed in armor standing on top of a mountain with a sword in his hand. He seems to be preparing for battle.,6.15625,No,"The video is a 3D animation featuring a character dressed in medieval armor, standing on a rocky outcrop with a dramatic sky in the background. The character is holding a shield with a white cross on it and a sword in their right hand. They are wearing a helmet with a visor and a cape that appears to be made of feathers. The armor is detailed, showing a realistic texture and shadows that suggest it is made of metal. The character's pose is dynamic, with their left arm extended forward and their right arm holding the sword up, ready for battle. The background consists of a rocky landscape with jagged cliffs and a sky filled with clouds, giving the impression of a stormy or dramatic setting. There are no visible texts or logos in the video. The style of the animation is realistic with a focus on the character's armor and the environment, suggesting a scene from a historical or fantasy setting."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/lWxsxbVnZs4-00:15:07.367-00:15:07.867.mp4,"The video clip shows a game being played on a computer screen. It appears to be a game of darts, and the player is trying to hit the bullseye.",6.15234375,No,"The video is a gameplay footage from a video game. The scene takes place in a room with wooden walls and a floor. In the center of the room, there is a large, mechanical creature with a humanoid shape. The creature has a metallic body with visible joints and a large, circular object on its back. The creature is not moving and appears to be inactive.  At the top of the screen, there is a message that reads ""Only revive in a run."" This suggests that the player has the option to revive the creature, but only if they are in a run. The message is accompanied by a small icon of a heart, which is likely the button to revive the creature.  The overall atmosphere of the scene is calm and quiet, with no other objects or characters in the room. The focus is solely on the mechanical creature and the message at the top of the screen. The game seems to be paused at this moment, as indicated by the ""Only revive in a run"" message."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/JQGRg8XBnB4-00:00:57.099-00:01:01.520.mp4,The video clip shows a group of cheerleaders performing a dance routine. They are dressed in green and white outfits and can be seen dancing in unison. The cheerleaders seem to be having a lot of fun while performing their routine.,6.15234375,Yes,"The video is a vibrant and energetic dance performance featuring a group of six individuals. They are all dressed in matching outfits, consisting of green and white tops, white skirts, and white sneakers. The background is a solid yellow color, providing a stark contrast to their outfits.  The group is arranged in a semi-circle formation, with three individuals on the left and three on the right. They are all actively engaged in the performance, with their bodies in motion and their faces expressing joy and excitement.  The performance begins with the group standing still, their bodies facing the camera. As the music starts, they begin to move their arms and legs in sync, their bodies swaying to the rhythm of the music. The choreography is dynamic and full of energy, with the group moving in unison, their movements mirroring each other.  As the performance progresses, the group moves from standing to kneeling, their bodies low to the ground as they perform a series of dance moves. The moves are intricate and well-coordinated, showcasing the skill and talent of the group.  Throughout the performance, the group maintains eye contact with the camera, their expressions focused and intense. Their energy is infectious, drawing the viewer into the performance and making it impossible not to be swept up in the excitement.  Overall, the video is a lively and engaging dance performance, showcasing the talent and skill of the group. The use of matching outfits and the solid yellow background puts the focus entirely on the group and their performance, making it a visually striking and memorable video."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/UtF6Jej8yb4-00:01:24.710-00:01:25.669.mp4,The video clip shows a woman jumping into a swimming pool while wearing sunglasses. She appears to be having fun and enjoying the moment.,6.1484375,No,"The video is a first-person perspective shot, likely from a drone or a camera mounted on a person's head, capturing a sequence of events. It begins with a view of a person in mid-air, seemingly jumping or falling from a height, with the ground rushing towards them. The person is wearing a black tank top and has long, blonde hair. They are holding onto their legs, which are bent at the knees, and their arms are outstretched for balance. The background is blurred but appears to be an outdoor setting with palm trees and a clear blue sky.  As the person continues to fall, the camera angle changes, and the ground becomes more visible. The person is now closer to the ground, and the camera is pointed downwards, showing the ground rushing towards them. The person's expression is not visible, but their body language suggests a sense of urgency or fear.  The camera then cuts to a different scene, where the person is standing on a pool deck. They are wearing the same black tank top and sunglasses, and their hair is still blonde. The pool deck is empty, and there are palm trees in the background. The person is looking directly at the camera, and their expression is calm and composed.  The camera then cuts back to the first scene, where the person is still falling, but now they are closer to the ground. The ground is visible, and the person's arms are outstretched, as if they are trying to slow their fall. The camera angle is still from a first-person perspective, but the person's face is not visible.  The video ends with the person still falling, but the camera angle changes, and the ground is no longer visible. The person's arms are still outstretched, and their body is still bent at the knees. The background is still blurred, but the palm trees and clear blue sky are still visible. The video does not provide any additional context or information about the person's actions or the location."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/7SX1FvhemTw-00:14:28.826-00:14:41.464.mp4,The video clip shows a man wearing a cap and a black hoodie standing in a room. He appears to be talking to the camera and making gestures with his hands.,6.1484375,No,"The video is a tutorial-style video featuring a man standing in front of a bookshelf. The man appears to be in his mid-30s, with short brown hair and is wearing a black hoodie with a green logo on the front. He is looking directly at the camera with a slight smile on his face.  At the beginning of the video, there is a text overlay that reads ""Kids Need Base Layers."" The text is in white with a black outline, making it stand out against the background. The man begins speaking, explaining the importance of base layers for children. He mentions that base layers are essential for keeping children warm and dry, and that they should be made of moisture-wicking materials.  The background of the video is a blurred image of a room with a bookshelf and some books. The focus is on the man and his message, so the background details are not clear. The lighting in the room is soft and even, suggesting an indoor setting.  The video is well-lit and the sound quality is good, making it easy to understand the man's speech. The overall tone of the video is informative and friendly, aimed at providing helpful advice to parents. The man's body language and facial expressions suggest that he is comfortable and confident in his knowledge of the topic.  Overall, the video provides useful information about the importance of base layers for children, presented in an accessible and engaging way. The man's delivery is clear and concise, making the information easy to understand. The use of text overlay and the blurred background help to keep the focus on the message being delivered. The video does not contain any action or movement, as it is a still image. The relative positions of the objects in the image are consistent with a typical indoor setting, with the man standing in front of the bookshelf. The image does not contain any text other than the overlay at the beginning of the video. The image does not contain any other objects or people. The image does not contain any text other than the overlay at the beginning of the video. The image does not contain any other objects or people. The image does not contain any text other than the overlay at the beginning of the video. The image does not contain any other objects or people. The image does not contain any text other than the overlay at"
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/E1DERMY0_hQ-00:04:11.167-00:04:15.100.mp4,"The video clip shows a screenshot of a game that is being played on a computer screen. The game appears to be a racing game, and the player is shown driving a car.",6.1484375,No,"The video is a gameplay footage from a video game. The game is titled ""IROBUKI"" as indicated by the text on the screen. The main character in the game is a girl with pink hair, wearing a pink and white outfit. She is holding a sword in her right hand and a shield in her left hand. The girl is standing on a white platform with a black border. In the background, there is a blurred image of a cityscape. The game interface shows a health bar at the bottom of the screen, which is green and full. The girl is looking towards the camera, and her expression is serious. The game appears to be in progress, as indicated by the ongoing action on the screen. The overall scene suggests an action-adventure or role-playing game."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/1aQ2cWyUy64-00:00:00.000-00:00:01.200.mp4,The video clip shows a person preparing a dish of noodles and sauce in a pan on the stove. The person is using chopsticks to stir the noodles and sauce together.,6.1484375,No,"The video is a close-up, hands-on cooking tutorial featuring a dish that appears to be a type of noodle or rice stir-fry. The cooking process is shown in real-time, with the focus on the ingredients and the cooking techniques. The ingredients include noodles, which could be egg noodles or rice noodles, and a variety of vegetables such as bell peppers, onions, and possibly garlic or ginger. There are also pieces of meat or tofu, and the dish is seasoned with soy sauce, oyster sauce, and possibly other sauces or spices.  The cooking process involves stirring the ingredients in a wok or large frying pan, and the cook is using a pair of tongs to handle the ingredients. The cook is also using a spatula or spoon to mix the ingredients and ensure they are evenly coated with the sauce. The cook's hands are visible, and they are wearing a black apron, suggesting a casual, home-cooking environment.  The video is shot in a way that the ingredients and cooking utensils are the main focus, with the background blurred to keep the attention on the food. The lighting is bright, and the colors of the ingredients are vibrant, making the dish look appetizing. There are no texts or additional graphics overlaid on the video. The style of the video is typical of food blogging or cooking tutorial content, aimed at providing a step-by-step guide for viewers to recreate the dish at home."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/czgy5LJz_6Y-00:03:42.280-00:03:43.040.mp4,The video clip shows a man wearing a red shirt and a leather jacket singing into a microphone while standing on a stage. He is accompanied by a band playing instruments in the background.,6.1484375,Yes,"The video is a short, low-resolution clip featuring a man in the foreground and a woman in the background. The man appears to be in a dark room with a blurred background that suggests an urban setting. He is wearing a black jacket and has a bald head. He is clapping his hands and seems to be in motion, possibly dancing or performing. The woman in the background is out of focus, but she appears to be wearing a black top and has long hair. The lighting in the scene is dim, with a warm tone that casts shadows on the man's face and the woman's hair. There are no visible texts or logos in the video. The style of the video is candid and informal, with a focus on the man's action."
/mnt/pfs-gv8sxa/tts/dhg/jinqiao/mhi/Datasets/videos/iRxu9AnmR0I-00:00:06.708-00:00:28.125.mp4,The video clip shows a cartoon character standing in front of a lighthouse. The character is wearing a white shirt and has a thought bubble above his head. The lighthouse can be seen in the background.,6.14453125,No,"The video is a whiteboard animation with a simple, cartoon-like style. It features a character with a neutral expression, wearing a white shirt and a black tie, standing in front of a whiteboard. The character is holding a marker in their right hand, which they use to draw on the whiteboard.  The whiteboard contains three distinct sections, each with its own illustration and text. The first section on the left shows a hand holding a smartphone with a screen displaying a chat bubble. The text above this illustration reads ""チャットボックス"" which translates to ""Chat Box"" in English.  The middle section of the whiteboard illustrates a character with a speech bubble, indicating that they are speaking. The text above this illustration reads ""声を出す"" which translates to ""Speak"" in English.  The third section on the right shows a character with a thought bubble, suggesting that they are thinking. The text above this illustration reads ""考える"" which translates to ""Think"" in English.  The background of the whiteboard is a plain, light blue color, which contrasts with the whiteboard and the character, making the content stand out. The overall style of the video is educational and informative, likely used to explain the concept of chat boxes, speaking, and thinking in a visual format."
