path,caption,aes_score,multi_human_interaction
001/-q6-w13VvJo-0:06:50.800-0:06:55.240.mp4,"The video captures a moment of culinary delight, featuring a person's hand gently resting on a round, dark brown cake. The cake, which appears to be freshly baked, is placed on a wooden cutting board. The person's hand, adorned with a ring, is positioned on the cake, suggesting a sense of pride and accomplishment in the creation of this dessert. The background is blurred, drawing focus to the cake and the hand, but it gives the impression of a kitchen setting, hinting at the process of baking and decorating that has taken place. The overall scene conveys a sense of warmth and homeliness, evoking the joy of home-baked treats.",4.510656356811523,No
001/-m4EE9pPVT0-0:04:11.784-0:04:23.029.mp4,"The video is a news segment titled ""Concert at the Qube"" featuring a man and a woman. The man is wearing a suit and a blue tie, and the woman is holding a guitar. They are standing on a street with a building in the background. The man is speaking into a microphone, and the woman is smiling. The man is holding a microphone and the woman is holding a guitar. The man is wearing a suit and the woman is wearing a purple shirt. The man is standing next to the woman. The man is wearing a blue tie. The woman is wearing a hat. The man is wearing a suit. The woman is wearing a purple shirt. The man is holding a microphone. The woman is holding a guitar. The man is standing next to the woman. The man is wearing a blue tie. The woman is wearing a hat. The man is wearing a suit. The woman is wearing a purple shirt. The man is holding a microphone. The woman is holding a guitar. The man is standing next to the woman. The man is wearing a blue tie. The woman is wearing a hat. The man is wearing",4.7863287925720215,Yes
001/zrSw7KKxc7Y-0:04:02.040-0:04:29.280.mp4,"The video captures a serene scene on a boat. Two men are aboard, one of whom is operating the boat. The boat is white and is floating on a body of water. The water is a vibrant green, indicating it might be shallow or rich in algae.   The man operating the boat is wearing a blue shirt and is seated at the helm. He is holding a black remote control, which he uses to navigate the boat. The other man is standing behind him, wearing a black shirt. He appears to be observing the surroundings or perhaps assisting with the navigation.  The boat is not alone in the water. There are several buoys visible in the distance, indicating a marked channel or a designated area for boating. The sky above is clear and blue, suggesting a sunny day.  The video does not contain any text or additional objects. The focus is solely on the two men and their boat, set against the backdrop of the green water and the clear sky. The relative positions of the objects suggest a peaceful and leisurely journey on the water.",4.584031581878662,No
001/-gtFvhEjA3o-0:00:49.549-0:00:53.319.mp4,"In the video, a man with dreadlocks is standing in a warehouse. He is holding a white plastic jug with a label that reads ""Fertilome 10-10-10 Plus Pro-Gro"". The label also features an image of a plant and the text ""10-10-10 Plus Pro-Gro"". The man is wearing a striped shirt and appears to be in the middle of a conversation, possibly explaining the benefits of the fertilizer. The warehouse in the background is filled with shelves and other products, indicating a commercial or industrial setting. The man's position and the product he is holding suggest that he might be a salesperson or an employee in the warehouse. The video does not provide any additional context or information about the man or the product.",4.9073004722595215,No
001/ztv9L7FNibQ-0:04:56.200-0:05:00.766.mp4,"The video is a short, vertical format clip featuring a woman standing on a swing. She is wearing a black leather jacket, a black top, and has her hair styled in loose waves. The woman appears to be in mid-swing, with her body turned slightly to the side, and her right hand is extended towards the camera. She is looking directly at the camera with a serious expression. The background is blurred but suggests an outdoor setting with natural lighting.  Overlaying the image is text in white font that reads ""Social Media Is NO Joke."" The text is in all capital letters and is positioned at the bottom of the image. The style of the image suggests it may be a thumbnail for a video or a promotional graphic related to social media. The overall tone of the image is dramatic and seems to convey a message about the impact or consequences of social media.",4.437458038330078,No
001/-e1Gt9_LRWU-0:01:34.394-0:01:36.496.mp4,"The video shows a white yacht floating on calm water. The yacht has a sleek design with a curved hull and a large cabin area. The deck is equipped with a railing and there are stairs leading to the lower deck. The yacht is docked and appears to be stationary. The water around the yacht is a light blue color, suggesting a clear day. The sky is overcast, and the lighting in the video is soft, indicating either early morning or late afternoon. There are no visible texts or distinctive markings on the yacht that provide additional information. The style of the video is straightforward, with a focus on the yacht itself, and there are no people or other objects in the immediate vicinity of the yacht. The video does not contain any action or movement, as the yacht is stationary. The perspective of the video is from a distance, providing a clear view of the yacht and its surroundings. The video does not contain any audio.",4.897666931152344,No
001/-3KPDWF3pus-0:00:00.520-0:00:05.000.mp4,"The video is a scene from a television show or movie, set in a room that appears to be a hotel room or a similar establishment. There are two women in the room, both dressed in uniforms that suggest they are hotel staff. The woman on the left is wearing a dark-colored dress with a white apron, and the woman on the right is wearing a light-colored dress with a dark apron. They are both holding a white cloth between them, and the woman on the right is holding the cloth up to the woman on the left's face. The woman on the left is looking up at the woman on the right with a surprised or confused expression. The room has a vintage feel to it, with a patterned carpet and a dresser in the background. There is a window with a view of a city skyline, and the lighting suggests it is daytime. There are no visible texts or logos in the video.",5.172931671142578,Yes
001/-DuUL2UAjdc-0:04:21.361-0:04:24.297.mp4,"The video is a first-person perspective of a woman sitting inside a tent. The tent appears to be made of a transparent material, allowing the viewer to see through it. The woman is wearing a blue shirt and is holding a white cloth in her hands. She is looking directly at the camera, and her expression is serious. The background is blurred, but it seems to be an outdoor setting with trees and foliage. The lighting suggests it is daytime. There are no visible texts or distinctive brands in the video. The style of the video is realistic, and it appears to be a candid moment captured by the woman herself.",4.418736457824707,No
001/-GBxiU-gmy4-0:02:22.466-0:03:02.400.mp4,"The video is a close-up tutorial of a person making dough. The person is wearing a gray shirt and has their hands in a bowl of dough. They are using their hands to mix the dough, which is in a clear glass bowl. The bowl is placed on a wooden table. The background is blurred, but it appears to be a kitchen setting. There is a red logo in the bottom right corner of the video. The person is speaking, but the audio is not clear. The video is in color and has a resolution of 1080p. The person is the main subject of the video, and their actions are the focus of the video. The video does not contain any text. The video is well-lit, and the colors are vibrant. The person's hands are visible, and they are wearing a ring on their left hand. The video does not contain any other objects or people. The video is a standard definition video. The video does not contain any special effects. The video is a realistic representation of a person making dough. The video does not contain any imaginary content. The video is a straightforward representation of a person making dough. The video does",5.004261493682861,No
001/-taWLTBsuME-0:02:35.520-0:02:49.600.mp4,"The video captures a lively scene in a gymnasium where a cheerleading squad is performing. The squad, composed of young women, is energetically dancing and cheering, their faces lit up with excitement. They are dressed in vibrant costumes, predominantly in shades of pink and red, which stand out against the neutral tones of the gymnasium.  In the midst of the squad, a man is seen dancing with them, his movements mirroring those of the cheerleaders. He is wearing a white shirt adorned with a red fish, adding a unique touch to his outfit. His position in the center of the squad suggests he might be a coach or a team member.  The gymnasium itself is spacious, with a high ceiling and a large screen in the background. The screen is currently blank, waiting to display the ongoing action. The gymnasium is filled with spectators, their faces a blur of anticipation and excitement.  The video is taken from a low angle, looking up at the performers and the spectators. This perspective adds a sense of grandeur to the scene, emphasizing the scale of the performance and the enthusias",4.432277202606201,Yes
001/-bxkobz901A-0:05:12.186-0:05:16.566.mp4,"The video is a close-up, high-definition shot of a person cooking in a kitchen. The person is wearing a black apron and is using a wooden spoon to stir a pan of food on a stovetop. The pan is covered with a lid, and steam is rising from the surface of the food, indicating that it is being cooked. The background is blurred but appears to be a kitchen counter with various items, including a bowl and a bottle. There are no visible texts or distinctive brands in the image. The style of the video is realistic and appears to be a cooking tutorial or demonstration.",4.8818206787109375,No
001/zoylVCCjnaE-0:01:58.633-0:02:02.533.mp4,"The video captures a serene day in a city, where a man is seen walking on a sidewalk. He is dressed in a black jacket and carries a black bag, giving him a professional appearance. The sidewalk he walks on is made of concrete and is lined with trees, providing a touch of nature to the urban setting.  In the background, a bridge stretches across the scene, its structure adding an architectural element to the image. The bridge is not alone; it is accompanied by a building, which stands tall and proud, its windows reflecting the clear blue sky above.  The sky itself is a beautiful shade of blue, dotted with fluffy white clouds that add depth to the scene. The sun shines brightly, casting a warm glow on everything below. The lighting suggests it's daytime, and the clear blue sky indicates good weather.  Overall, the video presents a typical day in a city, with people going about their daily routines and nature coexisting with urban structures. The man walking on the sidewalk, the bridge, and the building all contribute to this urban landscape. The colors, objects, and their arrangement create a harmonious",4.344784736633301,No
001/-2Ke6QZxSKo-0:01:50.193-0:01:53.530.mp4,"The video is a vlog-style presentation featuring a young man in a room with a modern interior. The man is holding a book titled ""African Leather"" and appears to be discussing the book's content. He is wearing a black t-shirt and has short black hair. The room has a clock on the wall, a fireplace, and a flat-screen TV displaying a cityscape. The man is looking directly at the camera, and the lighting in the room is soft and warm. There is no visible text overlay on the image. The style of the video suggests it may be part of a series or a review of the book.",4.746530055999756,No
001/-QEi77GzXJg-0:02:14.800-0:02:24.600.mp4,"The video captures a moment in a gym where a man is performing a barbell back squat. He is dressed in a blue tank top and a red cape, reminiscent of the iconic superhero, Superman. The gym is well-equipped with various exercise machines and weights, creating a backdrop of a typical fitness environment.  The man is in the midst of his workout, his body bent at the knees as he lowers the barbell towards the ground. His arms are extended, gripping the barbell tightly, and his back is straight, indicating proper form. The intensity of his workout is palpable, even in the stillness of the image.  In the background, another man can be seen. He is wearing a white t-shirt with the words ""Fight Night"" printed on it, suggesting he might be a trainer or a fellow gym-goer. The gym itself is spacious and well-lit, with mirrors on the walls reflecting the activity within.  The image is a snapshot of a moment in time, capturing the dedication and effort of the man in the blue tank top and",4.750992774963379,No
001/-HE51isdOos-0:00:33.099-0:00:35.668.mp4,"The video is a first-person perspective of a person jogging on a path. The jogger is wearing a white t-shirt with a black logo on the front, black shorts, and a white cap. They are also wearing knee braces and are holding a water bottle in their right hand. The path is lined with trees and there is a fence on the right side. The jogger is smiling and appears to be in motion. The sun is shining and there are no other people visible in the video. The video does not contain any text.",4.227813720703125,No
001/-bGxeT8LS-s-0:05:44.610-0:05:55.621.mp4,"The video captures a thrilling moment at the Rolex Monterey Motorsports Reunion, a renowned car racing event held at the Laguna Seca Raceway in California. The viewer's perspective is from the stands, providing a clear view of the track and the cars in action.  In the foreground, a black Porsche 911 GT2 RS is seen speeding around the track, its sleek design and powerful engine leaving a trail of dust behind. The car's position suggests it's in the midst of a high-speed turn, demonstrating the driver's skill and the car's agility.  Further down the track, a red and white vintage race car is also in action. Its vibrant colors stand out against the more modern black car, adding a touch of nostalgia to the scene. The vintage car's design and color scheme suggest it's a classic model, possibly a race car from a bygone era.  The track itself is a blur of motion, with the cars' wheels leaving a trail of dust behind. The stands in the background are filled with spectators, their attention rivet",4.348336219787598,No
001/-9yFydIHSkQ-0:02:53.473-0:02:57.377.mp4,"The video is a first-person perspective from a video game, specifically from the game ""Call of Duty: Modern Warfare."" The player's screen displays the game's user interface, which includes the player's name ""FAT FAT"" at the top left corner, the player's score ""100"" at the top right corner, and the player's current weapon, which is a sniper rifle. The game's minimap is visible at the bottom left corner, showing the player's location and the locations of other players.  The game's environment is a virtual representation of a city street with buildings, palm trees, and a clear sky. The player is wearing a camouflage uniform and is holding the sniper rifle, which is equipped with a scope. The player is aiming at an enemy player who is wearing a black outfit and is located to the right of the player's screen.  The game's graphics are detailed, with realistic textures and lighting effects. The colors in the game are vibrant, with the green of the palm trees and the blue of the sky contrasting with the urban environment. The",4.188094615936279,No
001/-jbiWXjorcc-0:07:48.000-0:07:50.400.mp4,"In the image, a young boy is the main subject. He is standing on a sandy beach, wearing a brown hat and a blue shirt. The boy is holding a book in his hands, which is open and facing towards him. The book appears to be a children's book, as indicated by the colorful illustrations on the cover. The boy is looking at the book with a curious expression on his face, suggesting that he might be reading or about to read it. The background of the image is a clear blue sky, which adds a serene atmosphere to the scene. There are no other objects or people in the image, and the boy is the only one in focus. The image does not contain any text. The boy's position on the sandy beach and his interaction with the book suggest a peaceful and relaxed setting, possibly during a sunny day. The image does not provide any information about the boy's actions or intentions beyond his interaction with the book.",4.899745941162109,No
001/zzdEpX5fauo-0:07:35.154-0:07:40.526.mp4,"The video is a 3D animation that depicts a scene of a railway track. A man, dressed in a white protective suit and a hard hat, is kneeling on the tracks. He is holding a wrench in his hand and appears to be inspecting or working on the track. The railway track is set against a backdrop of a green landscape with rolling hills and a clear blue sky. In the distance, a train can be seen traveling on the tracks. The man's position and the train's movement suggest a sense of motion and activity. The overall scene is a representation of a typical day in the life of a railway worker.",5.39481258392334,No
001/-bzVYVwBjs0-0:03:52.565-0:03:58.071.mp4,"The video captures a serene moment in a park, where two white birds, possibly egrets, are the main subjects. They are standing on a sidewalk, their long legs and sharp beaks clearly visible. The birds are facing away from the camera, giving us a view of their backs. One of the birds is standing closer to the camera, while the other is a bit further away.  The sidewalk they are standing on is made of concrete and is bordered by a metal railing. The railing adds a touch of urbanity to the scene. In the background, there's a lush green lawn, providing a stark contrast to the concrete sidewalk.  The sky above is a clear blue, suggesting it's a sunny day. The sunlight filters through the trees, casting dappled shadows on the ground. The overall scene is peaceful and calm, a snapshot of life in the park.",4.291605949401856,No
001/-VNjd9foicU-0:02:20.500-0:02:28.500.mp4,"The video is a simulation of a small airplane flying over a landscape. The airplane is depicted in mid-flight with a clear blue sky in the background. The landscape below features a mix of greenery and trees, with a few hills and a body of water visible. The airplane is shown from a side angle, and it appears to be a single-engine aircraft with a propeller. There are no visible texts or distinctive markings on the airplane that provide additional information. The style of the video is realistic, with attention to detail in the rendering of the landscape and the aircraft. The motion of the airplane suggests a steady flight path. The overall impression is that of a flight simulation video, possibly from a video game or a flight simulation software.",4.91171932220459,No
001/-WviD49kIZE-0:06:27.140-0:06:29.240.mp4,"In the heart of a verdant field, a man in a vibrant red hat and matching vest is captured in mid-stride. His attire is complemented by a white shirt and blue jeans, adding a pop of color to the lush greenery around him. In his left hand, he holds a bag, perhaps filled with tools or supplies for his journey. His right hand is occupied with a stick, suggesting he might be on a hike or a walk in the countryside. The field, carpeted in a thick layer of grass, stretches out around him, meeting the line of trees that form the backdrop of this scene. The image is taken from a low angle, making the man appear larger than life against the expansive field and towering trees. The overall scene paints a picture of a peaceful day spent in nature.",4.448696136474609,No
001/-HwTKpmWFvU-0:10:41.933-0:10:45.600.mp4,"The video is a thumbnail for a comic book titled ""Young Avengers"" from Marvel Comics. The thumbnail features a group of six young superheroes in various dynamic poses, each with distinctive costumes and superhero personas. The characters are drawn in a vibrant, cartoonish style with bold colors and exaggerated features. The background is a simple, solid color that does not distract from the characters. The text ""Young Avengers"" is prominently displayed at the top in large, bold letters, with the Marvel Comics logo just below it. The overall style of the thumbnail is designed to be eye-catching and appealing to fans of superhero comics, particularly those interested in the Young Avengers team.",4.723385810852051,Yes
001/-d-sVCeNEzY-0:05:31.300-0:06:15.733.mp4,"The video is a tutorial on woodworking, featuring a man standing in front of a workbench. He is wearing a red shirt and is holding a circular saw in his hand. The workbench has a sign that reads ""Next Level Carpentry"" and is equipped with various tools and materials. The man is demonstrating how to use the circular saw, which is a common tool in woodworking. He is showing the proper way to hold the saw and how to make precise cuts. The background of the video is blurred, but it appears to be a garage or workshop setting. The focus of the video is on the man and his demonstration of the circular saw, with the workbench and tools serving as the backdrop for the tutorial.",5.220573902130127,No
001/-BqYY9RYJ84-0:00:00.467-0:00:04.270.mp4,"The video shows a person crouching down to pet a small, shaggy dog with a black and white coat. The dog appears to be wet and is looking down at the ground. The person is wearing a light-colored shirt and dark pants, and their hand is extended towards the dog. The setting appears to be an outdoor area with a stone or concrete ground, and there are rocks and debris scattered around. In the background, there is a structure that looks like a small hut or shed. The image has a watermark or text overlay in the upper right corner that reads ""KON - come to daddy."" The style of the image is candid and seems to capture a moment of interaction between the person and the dog.",4.337513446807861,Yes
001/ztpBHRqlO8M-0:01:02.796-0:01:08.968.mp4,"The video captures a moment at a car show where a man is presenting a white car on a stage. The man is dressed in a black suit and is walking towards the car, which is positioned on a black platform. The car is sleek and white, with a distinctive design that stands out. The stage is set against a backdrop of a red curtain, adding a dramatic effect to the presentation. The audience, visible in the background, is seated on a black floor, their attention focused on the man and the car. The lighting is bright, illuminating the stage and the car, making it the center of attention. The overall atmosphere is one of anticipation and excitement, as the audience eagerly awaits the unveiling of the car.",4.9527587890625,No
001/-9_tLIcKUBg-0:01:59.085-0:02:01.955.mp4,"The video shows a close-up of a person's hands holding a smartphone and a phone case. The phone case is red and has a black border. The person is using their thumb and forefinger to open the case, which is designed to snap onto the phone. The phone is not fully inserted into the case yet, as the person is in the process of opening it. The background is blurred, but it appears to be an indoor setting with a dark surface, possibly a table or countertop. There are no texts visible in the video. The style of the video is a straightforward product demonstration, focusing on the interaction between the phone and the case.",4.242414474487305,No
001/-Yr32_oY-II-0:01:14.960-0:01:18.160.mp4,"The video captures a bustling city scene at dusk. The sky is painted with hues of orange and pink, casting a warm glow over the scene. The cityscape is dominated by tall buildings, their windows twinkling like stars against the darkening sky.   In the foreground, a busy street is filled with cars, their headlights piercing the fading light. A train, painted in vibrant shades of blue and red, is seen passing by on the right side of the street. The train's movement is captured in a time-lapse sequence, adding a dynamic element to the scene.  On the left side of the street, a sidewalk stretches out, lined with trees that add a touch of green to the urban landscape. The trees sway gently, their leaves rustling in the breeze.  The video is taken from a high angle, providing a bird's eye view of the scene. This perspective allows for a comprehensive view of the city's hustle and bustle, from the busy street filled with cars to the tranquil sidewalk lined with trees. The time-lapse sequence of the train",4.995959758758545,No
001/-TkhuaL_38I-0:16:31.699-0:16:37.663.mp4,"The video captures a moment in a garage where a man is working on a Honda dirt bike. The bike, which is the main focus of the image, is equipped with a Honda logo and is positioned in the center of the frame. The man, dressed in a black hoodie, is standing to the right of the bike, holding a wrench in his hand, indicating that he is in the process of repairing or maintaining the bike.  The garage itself is filled with various tools and equipment, suggesting a well-equipped workspace. The tools are scattered around the garage, some hanging on the wall while others are placed on the floor. The lighting in the garage is bright, illuminating the entire scene and highlighting the details of the bike and the tools.  The background of the image reveals a large window, through which a glimpse of the outside world can be seen. The window allows natural light to enter the garage, creating a contrast with the artificial lighting inside. The overall scene suggests a typical day in a garage, with a focus on the man and his work on the Honda dirt bike.",4.353660106658936,No
001/ztz1AlVuUDA-0:13:59.120-0:14:04.740.mp4,"The video is a first-person perspective taken from a camera mounted on a person's head, likely a headlamp, as it illuminates a dark space ahead. The camera is facing forward, and the light source is directed towards the ground, creating a cone of light that reveals a concrete floor and walls. The walls are textured and appear to be made of concrete, and there are some darker areas that suggest shadows or recesses. The light source is not very bright, and the image is somewhat grainy, which is common for low-light conditions. There is a watermark or logo in the lower right corner of the image that reads ""lewu,"" which is likely the name of the person or entity that owns the camera or is recording the video. The style of the video is realistic, and it seems to be taken in an underground or basement-like environment.",4.058192253112793,No
001/-LIJJGup1Hk-0:02:47.600-0:03:02.465.mp4,"The video captures a heartwarming scene of a family of three in a cozy room. The father, with his vibrant red hair, is seated on the floor, engrossed in play with his son. The son, dressed in a blue and white striped shirt and blue boots, is holding a blue umbrella, perhaps pretending to go on an adventure. The mother, with her black hair, is kneeling next to them, holding the son's hand, and smiling at the father. The room they are in is comfortably furnished with a red couch and a white chair. The father is holding a toy car, perhaps ready to join in the imaginative play. The scene is a beautiful depiction of a family's love and bonding time.",5.204510688781738,Yes
001/-eIhCnteBis-0:00:04.360-0:00:39.480.mp4,"The video is a close-up, first-person perspective of a person unpacking a box. The box is labeled ""BATTLERUNNER"" and contains various items related to outdoor activities, including a sleeping bag, a backpack, and a jacket. The person is holding a blue and white sleeping bag with the text ""BATTLERUNNER MEDICAL KIT"" visible on it. The background is blurred, but it appears to be an indoor setting with a table and a chair. The person is wearing a gray t-shirt with a graphic on it. The style of the video is a straightforward, unedited documentation of the unpacking process.",4.574996471405029,No
001/-m_NMKTvDbQ-0:02:25.979-0:02:41.394.mp4,"The video is a first-person perspective shot, likely from a camera mounted on a tripod. The camera is facing a person who appears to be a man standing in a dimly lit room. The man is wearing a white shirt and is looking directly at the camera with a neutral expression. He is standing in front of a wall with a window that has a curtain partially drawn. The room has a concrete floor and a plant in the corner. The lighting in the room is subdued, with the main source of light coming from the window. There are no visible texts or distinctive brands in the image. The style of the video suggests it could be a vlog or a personal video recording.",4.1497087478637695,No
001/--VX0u52J5Y-0:03:37.550-0:03:39.594.mp4,"The video captures a serene moment of a woman enjoying a swim in a pool with a breathtaking view of the ocean. The pool, filled with crystal clear blue water, is located on a cliff overlooking the sea. The woman, dressed in a black and white striped bikini, is seen swimming towards the edge of the pool. She is holding a glass of wine in her hand, adding a touch of elegance to the scene. The sky above is a clear blue, dotted with fluffy white clouds, and the sun is shining brightly, casting a warm glow on the scene. In the distance, the ocean stretches out, meeting the sky at the horizon. The woman's relaxed posture and the tranquil surroundings create a sense of peace and tranquility. The video does not contain any text. The relative positions of the objects are such that the woman is in the foreground, the pool is in the middle ground, and the ocean is in the background. The colors in the video are predominantly blue, white, and black, reflecting the natural beauty of the scene. The video does not contain any action, but the woman'",5.355252742767334,No
001/-IiYvc_QtAI-0:06:08.368-0:06:11.204.mp4,"The video captures a serene day in a small town, where a blue and white truck is parked on the side of a road. The truck, adorned with the words ""Fresh Flowers"" and ""Fresh Produce"", is the main focus of the image. It's parked in front of a building that proudly displays a sign reading ""Fresh Flowers"". The sky above is a clear blue, dotted with fluffy white clouds, and the sun is shining brightly, casting a warm glow on the scene. The grass on the ground is a vibrant green, adding to the overall tranquility of the setting. The truck, the building, and the sign all suggest that this is a place where fresh flowers and produce are sold. The image exudes a sense of calm and simplicity, characteristic of small-town life.",4.088725090026856,No
001/-oEyGdeDvF0-0:00:09.142-0:00:12.879.mp4,"The video is a photograph of a man giving a speech. He is standing in front of a microphone, wearing a dark suit and a purple shirt. The background is blurred, but it appears to be an indoor setting with a blue curtain. The man is looking down and to the left, and his expression is serious. There is text overlaid on the image that reads ""JOHN LASSETER THE WALT DISNEY COMPANY"". The style of the image is a standard photograph with no filters or artistic manipulations.",5.552638530731201,No
001/zzKuZn4U99I-0:00:32.632-0:00:40.640.mp4,"In the video, a man is standing in a kitchen, holding a black tray with a handle. He is wearing a gray hoodie and has a beard. The kitchen has a white refrigerator in the background. The man is looking directly at the camera, and his expression is one of excitement. He is holding the tray up to the camera, as if showing it off. The tray has the word ""CORNICHE"" written on it in white letters. The man appears to be in the middle of a cooking or baking session, as suggested by the kitchen setting and the tray he is holding. The overall atmosphere of the video is cheerful and inviting.",4.82997465133667,No
001/-19d_T472co-0:00:25.400-0:00:30.905.mp4,"The video is a 3D animated scene featuring two anthropomorphic cats in a boxing ring. The cat on the left is wearing a red and black striped hat and is in a fighting stance with its fists raised. The cat on the right is wearing a black hat with a red band and is also in a fighting stance. Both cats have exaggerated facial expressions, with the cat on the left showing its teeth and the cat on the right with a serious expression. The background is dark with purple and blue lighting, and there are blurred figures of other cats and objects in the background. There are no visible texts in the video. The style of the animation is cartoonish and colorful, with a focus on action and movement.",5.461204528808594,Yes
001/-j1k642tbHU-0:01:01.127-0:01:08.368.mp4,"The video is a screenshot from a television broadcast featuring a woman as the central figure. She appears to be a news anchor or reporter, as indicated by the context of the image. The woman has blonde hair, styled in a short, wavy manner, and she is wearing makeup that includes defined eyeliner and lipstick. She is dressed in a brown blazer over a lighter-colored top, and there is a microphone in front of her, suggesting she is speaking.  The background of the image is a blue screen with text that reads ""MSNBC"" in white capital letters, indicating the network to which the broadcast is attributed. The text is overlaid on the image, and the style of the text is consistent with typical network branding.  The woman is looking directly at the camera, and her expression is serious. She is speaking with her mouth open, and her lips are parted, which suggests she is in the middle of delivering a report or commentary.  The overall quality of the image is consistent with standard definition television, and the lighting is even, with no harsh shadows or highlights. The image is a still from a video, as ev",4.161799907684326,No
001/zpp_yDu47ls-0:02:07.694-0:02:14.434.mp4,"The video shows a close-up of a person's hands interacting with a kitchen faucet. The person is holding a black and silver kitchen faucet handle, which appears to be a pull-down sprayer, and is adjusting it to a lower position. The faucet is mounted on a countertop with a speckled gray and white granite-like surface. The background is blurred but suggests a domestic kitchen setting with a window allowing natural light to enter. There are no visible texts or distinctive brands in the image. The style of the video is a straightforward product demonstration, likely intended to showcase the functionality of the faucet.",5.160640716552734,No
001/-XUzPRSyPjw-0:03:03.099-0:03:06.186.mp4,"The video captures a moment in a kitchen where a pot of boiling water is being stirred with a fork. The pot, which is silver in color, is placed on a stove. The water inside the pot is bubbling, indicating that it's at a boil. The person stirring the pot is using a fork, which is silver in color as well. The background of the video is blurred, but it appears to be a kitchen setting with a counter and a sink visible. The person stirring the pot is wearing a black shirt, but their face is not visible in the video. The video does not contain any text. The overall scene suggests that someone is preparing a meal that requires boiling water.",4.047338962554932,No
001/-UbjQ5Q46k0-0:02:30.800-0:02:38.640.mp4,"The video is a first-person perspective from the driver's seat of a car. The driver, a man with short hair, is wearing a red jacket with the word ""REVIEW"" printed on it. He appears to be in the middle of a conversation, possibly reviewing a car, as suggested by the text on his jacket. The car's interior is visible, with the steering wheel on the right side, indicating that the vehicle is likely a right-hand drive model. The dashboard and the driver's side door are also visible.  Outside the car, the view is of a green landscape, possibly a field or a park, with trees and a clear sky. The lighting suggests it is daytime. The driver's face is not visible, as the camera is focused on the car's interior and the view outside. The overall style of the video is a casual, real-life vlog, possibly from a car review or travel vlog.",4.871961116790772,No
001/-Mk1NRpoc-g-0:02:26.646-0:02:34.654.mp4,"The video is a close-up of a woman holding a string of pearls in front of her face. She is wearing a black top and has her eyes closed. The pearls are white and appear to be of a high-quality, possibly real. The background is blurred but suggests an indoor setting with warm lighting. The woman's expression is one of concentration or contemplation. There are no texts visible in the video. The style of the video is a personal vlog or tutorial, likely focused on fashion or beauty.",5.053653717041016,No
001/-cJy3r3WuNs-0:13:08.187-0:13:13.492.mp4,"The video captures a serene street scene in a European town. The street is lined with charming houses, each boasting a unique architectural style. The houses are painted in a variety of colors, adding to the vibrant atmosphere of the town.   A car is parked on the side of the street, its metallic body gleaming under the sunlight. The car's position suggests it's ready to be driven at any moment.   A person is seen walking on the sidewalk, their figure adding a touch of life to the scene. Their presence suggests a typical day in the town, with people going about their daily routines.   The sky above is a clear blue, dotted with fluffy white clouds. The sun is shining brightly, casting a warm glow on the houses and the street. The sunlight illuminates the colors of the houses, making them stand out even more.   The video is taken from a high angle, providing a bird's eye view of the street and the houses. This perspective allows for a comprehensive view of the scene, capturing the beauty of the town in all its glory.   Overall",4.284948348999023,No
001/-gsYZbggRDM-0:02:54.382-0:03:01.723.mp4,"The video is a lively celebration of a 50th birthday party. The room is filled with balloons in various colors, including blue, purple, and gold, adding a festive atmosphere to the scene. The centerpiece of the celebration is a large, shiny gold number 50 balloon, which is prominently displayed in the background.  Three men are the main focus of the video, all dressed in black suits and wearing party hats. They are standing in front of a table, which holds a large box. The man on the left is holding a red balloon, while the man in the middle is holding a blue balloon. The man on the right is holding a gold balloon, matching the number 50 balloon in the background.  The man in the middle is opening the box, which is filled with gifts. The other two men are looking on with anticipation, eager to see what's inside. The man on the right is holding a card, which reads ""Happy 50th Birthday"", adding a personal touch to the celebration.  The room is filled with excitement and joy, as",4.6326398849487305,Yes
001/-UBULG8kTQk-0:08:19.540-0:08:21.740.mp4,"The video captures a moment in a dimly lit room, where a white and brown dog is the main subject. The dog, with its head tilted to the side, is looking up at the camera, its eyes reflecting curiosity. The room itself is simple, with a pink chair and a blue table visible in the background. The floor is made of concrete, adding to the rustic charm of the setting. The lighting in the room is dim, creating a cozy atmosphere. The dog's position in the room and its interaction with the camera suggest a sense of familiarity and comfort in its surroundings. The overall scene is one of quiet domesticity, with the dog as the center of attention.",3.889300346374512,No
001/-FKgF3IFWiw-0:05:09.480-0:05:12.920.mp4,"The video captures a serene scene of a dirt path that meanders through a lush green forest. The path, appearing to be well-trodden, is surrounded by an array of trees and bushes, their leaves a vibrant shade of green. The sunlight filters through the canopy of leaves overhead, casting dappled shadows on the path below. The perspective of the video is from a low angle, looking up at the path and the towering trees, adding a sense of depth and scale to the scene. The overall atmosphere is one of tranquility and natural beauty.",4.188636302947998,No
